,MSE,MSE,MAE,MAE,NMSE,NMSE,NMAE,NMAE,aRRMSE,aRRMSE,aCC,aCC
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Assessor,,,,,,,,,,,,
M-SVR,0.04790819681846063,0.03707348248113237,1.2735861564175415,1.0184547533857709,0.1565139876135309,0.06067567650982949,0.9826379064194407,0.3141415633767071,1.0767080978069115,0.3518659511505927,0.33974233872467285,0.15354491055232738
M-SVR(g),0.052968897862995815,0.04305872540519866,1.3262408588912322,0.9443882834102114,0.1608088895031943,0.061259060793190205,1.0028768122770306,0.2912697626209364,1.107780081483393,0.32759654422760637,0.30627051942643974,0.1493630607508452
MRT,0.05524939886316435,0.04269268522355201,1.0449286131611983,0.0842942013554504,0.16854889939970974,0.07694097229340918,0.9599050721062424,0.05399327970127475,1.0214489600043966,0.0412495035048482,0.16330010990451438,0.08735218929233143
MRT(g),0.05568235719388997,0.04518987435161316,1.046220833218741,0.11269832982464859,0.1659252353789989,0.07698750399846341,0.9410030860419618,0.08112123156853789,1.021475371009163,0.055163163528481676,0.1876669454829525,0.10645262856474198
RC,0.05727081722812382,0.042139221993262345,1.1101686126245307,0.09914965902842335,0.16200659327785288,0.07236737996653955,0.927396266627664,0.07317925106145232,1.0526690904831453,0.04719920669966994,0.17083652748982983,0.08332813031012107
RC(g),0.05651868572897694,0.04501632367348571,1.0675894400020811,0.13802106648881274,0.1669097123902256,0.07631028190287285,0.948759182330273,0.09148450375760661,1.0312737044898765,0.06635248273897194,0.16803994889428145,0.12681227339490253
ST,0.05564083516461555,0.04523123413582705,1.0450289778775455,0.11223587723166793,0.16560497417694872,0.07656787177636429,0.9398091385857892,0.07820707051406085,1.0209058909633815,0.05488003261625287,0.18988035491072636,0.10183808278754394
