,MSE,MSE,MAE,MAE,NMSE,NMSE,NMAE,NMAE,aRRMSE,aRRMSE,aCC,aCC
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Assessor,,,,,,,,,,,,
M-SVR,0.08377765501251343,0.0506116822883939,2.9872399218032077,7.3462030379311365,0.19658075189290358,0.08496276111432466,1.1317889768376908,0.9901452003376018,1.30230417221868,1.182728798961866,0.2901080839503675,0.051874492970867075
M-SVR(g),0.08488436086252857,0.050049543369814015,2.9803251098499746,7.245445645644294,0.20273249782430683,0.08662244194718172,1.1524274509699322,0.9523391434276216,1.30919658044002,1.1712629404117492,0.27216975230323326,0.059275338916733054
MRT,0.07590139658780937,0.04949996859815056,0.8506846514585438,0.05011060436330664,0.17668158944056375,0.08112094672327068,0.7922343395956365,0.05861443914346834,0.9219572561791677,0.027131009445859573,0.3999531220242185,0.05700434616740477
MRT(g),0.07585150214094573,0.049003237810543984,0.8491818151360941,0.04950761896085799,0.1751516616602913,0.0816006156379061,0.7803718955211327,0.06461319683771476,0.9211519682227165,0.026757032536054656,0.4046049403196512,0.058248916800098874
RC,0.07524309403244543,0.04831588129906611,0.8452429112520528,0.04941611545168574,0.18143289084413405,0.08125714865145597,0.8120455408872355,0.053864416961472546,0.919006715356364,0.026932614932877602,0.4014923955126723,0.06006351205736276
RC(g),0.07783905638985646,0.04927724421433499,0.8705541340494702,0.06622448915367016,0.18495351833044332,0.0856781061001903,0.8209888440488478,0.10321235078053491,0.9324314145708988,0.03492287361718291,0.4019032730171558,0.05980375914398974
ST,0.07608327014114714,0.04906785668175648,0.8529213823502777,0.05353419560616422,0.17572061050011747,0.08192915210871231,0.7827186513863531,0.06531167683871716,0.9231217773194219,0.028836270065988642,0.4021732626536905,0.05942043954927533
